Model,Scenario,Region,Variable,Unit,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2030,2040,2050,2060
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Capacity Additions|Infrastructure|Water|Unconnected|Rural,km3/yr,,,,,,,,,,,,,0.00028192800000000003,0.00012672,0.00020404999999999997,0.00026883200000000004,0.00025756199999999997
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Capacity Additions|Infrastructure|Water|Unconnected|Urban,km3/yr,,,,,,,,,,,,,1.3400000000000002e-05,0.0005766839999999999,0.000620069,0.0005612040000000002,0.00042957000000000016
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Capacity Additions|Infrastructure|Water|Urban,km3/yr,,,,,,,,,,,,,0.00028881100000000004,0.00012672,0.00021151699999999996,0.00028155380000000004,0.00027969625
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial,EJ/yr,,,,,,,,,,,,,4.1463910828753757e-07,2.2734637442129184e-06,3.0324517511572823e-06,4.663009084948756e-06,6.832458253050231e-06
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water,EJ/yr,,,,,,,,,,,,,4.1463910828753757e-07,2.2734637442129184e-06,3.0324517511572823e-06,4.663009084948756e-06,6.832458253050231e-06
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Desalination,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Groundwater Extraction,EJ/yr,,,,,,,,,,,,,1.403009278233431e-07,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Reuse,EJ/yr,,,,,,,,,,,,,1.5503571616438355e-08,4.935590339473971e-07,6.998188843208222e-07,1.3436585165317806e-06,2.4014767004186295e-06
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Surface Water Extraction,EJ/yr,,,,,,,,,,,,,2.0801679457238415e-07,1.2261735426274494e-06,1.7672638866634604e-06,2.4513930298174554e-06,3.2751110645213396e-06
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Transfer,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Transfer|Rural,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Transfer|Urban,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Treatment,EJ/yr,,,,,,,,,,,,,4.674003015399012e-08,0.0,1.0141153716688775e-07,1.7277853134186592e-07,3.006118007949893e-07
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Treatment|Rural,EJ/yr,,,,,,,,,,,,,5.0817814275371946e-08,5.537311676380716e-07,5.653689801729997e-07,8.679575385995199e-07,1.1558704881102624e-06
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Final Energy|Commercial|Water|Treatment|Urban,EJ/yr,,,,,,,,,,,,,4.077784121381821e-09,5.537311676380716e-07,4.63957443006112e-07,6.951790072576539e-07,8.55258687315273e-07
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Fossil GW inv,unknown,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Freshwater|Environmental Flow,km3/yr,,,,,,,,,,,0.0,0.0,0.213657152772937,0.050697774304274704,0.057678494496933665,0.05693725038786821,0.0484395073052972
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Groundwater Recharge,km3/yr,,,,,,,,,,,0.0,0.0,0.0588234777087349,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water,billion US$2010/yr,,,,,,,,,,,0.0,0.0,2.781559244815828e-05,0.00017621054536082756,0.0002117635412178384,0.0003483394125733856,0.0005313023422224288
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Desalination,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Extraction,billion US$2010/yr,,,,,,,,,,,0.0,0.0,1.187297173278537e-05,3.2091794144998055e-05,4.625337839957346e-05,6.415861845527292e-05,8.571722226154595e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Extraction|Groundwater,billion US$2010/yr,,,,,,,,,,,0.0,0.0,9.844116423193341e-07,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Extraction|Groundwater|Fossil,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Extraction|Groundwater|Renewable,billion US$2010/yr,,,,,,,,,,,0.0,0.0,9.844116423193341e-07,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Extraction|Surface,billion US$2010/yr,,,,,,,,,,,0.0,0.0,1.0888560090466036e-05,3.2091794144998055e-05,4.625337839957346e-05,6.415861845527292e-05,8.571722226154595e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Industrial,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Other,billion US$2010/yr,,,,,,,,,,,0.0,0.0,1.187297173278537e-05,3.2091794144998055e-05,4.625337839957346e-05,6.415861845527292e-05,8.571722226154595e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Rural,billion US$2010/yr,,,,,,,,,,,,,1.1108030547945208e-05,0.0,1.2050510547945205e-05,2.0530893945205487e-05,3.572104099315069e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Treatment & Recycling,billion US$2010/yr,,,,,,,,,,,,,1.594262071537291e-05,0.00014411875121582952,0.00016551016281826495,0.0002841807941181127,0.0004455851199608828
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Treatment & Recycling|Rural,billion US$2010/yr,,,,,,,,,,,,,1.1108030547945208e-05,0.0,1.2050510547945205e-05,2.0530893945205487e-05,3.572104099315069e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Treatment & Recycling|Urban,billion US$2010/yr,,,,,,,,,,,,,4.8345901674277015e-06,0.00014411875121582952,0.00015345965227031976,0.0002636499001729072,0.0004098640789677321
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Unconnected,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Unconnected|Rural,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Unconnected|Urban,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Investment|Infrastructure|Water|Urban,billion US$2010/yr,,,,,,,,,,,,,4.8345901674277015e-06,0.00014411875121582952,0.00015345965227031976,0.0002636499001729072,0.0004098640789677321
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Price|Drinking Water,US$2010/m3,,,,,,,,,,,,,0.0880335700422463,0.10010668633727492,0.09947421668383019,0.0939165068302755,0.09177269588432498
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Price|Drinking Water|Rural,US$2010/m3,,,,,,,,,,,,,0.08541520715319904,0.06672581158565702,0.0672518757739779,0.06296585914487686,0.061318982857151254
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Price|Drinking Water|Urban,US$2010/m3,,,,,,,,,,,,,0.12456315235867853,0.10587375679113648,0.10639982097945737,0.10211380435035634,0.1004669280626307
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,,,,,,,,,,,,,0.012632436254794523,0.006464479939726028,0.012887802324657536,0.023468321589041094,0.03415991894383562
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Distribution|Rural,million US$2010/yr,,,,,,,,,,,,,0.012632436254794523,0.006464479939726028,0.012887802324657536,0.023468321589041094,0.03415991894383562
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,,,,,,,,,,,,,0.0016547578767123292,0.06838144273972604,0.10958232020547948,0.16193595452054796,0.2186694234246576
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,,,,,,,,,,,,,0.06603975602671233,0.036350747626027406,0.07335239352431508,0.1351932784520548,0.21274459821472602
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling,million US$2010/yr,,,,,,,,,,,,,0.058388909923896504,0.2964838388310502,0.568333343410959,1.005644389406393,1.5638157552739727
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling|Rural,million US$2010/yr,,,,,,,,,,,,,0.050864870958904115,0.02875855068493151,0.058884827054794524,0.11021206191780823,0.17769863280821918
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling|Urban,million US$2010/yr,,,,,,,,,,,,,0.00752403896499239,0.2677252881461187,0.5094485163561644,0.8954323274885847,1.3861171224657536
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Unconnected,million US$2010/yr,,,,,,,,,,,,,0.0028204031794520548,0.03517077241232877,0.04862235190171234,0.0676717402191781,0.09174487639417811
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Unconnected|Industry,million US$2010/yr,,,,,,,,,,,,,6.484160958904111e-05,0.025698891267123294,0.039315629280821926,0.060216241438356174,0.08699582619863017
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Unconnected|Rural,million US$2010/yr,,,,,,,,,,,,,0.0025424488130136986,0.0011277170013698633,0.0015797641448630137,0.0015128949452054793,0.0008860464626712327
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Unconnected|Urban,million US$2010/yr,,,,,,,,,,,,,0.0002131127568493151,0.008344164143835616,0.007726958476027397,0.005942603835616439,0.00386300373287671
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Total Operation Management Cost|Infrastructure|Water|Urban,million US$2010/yr,,,,,,,,,,,,,0.009391909598554035,0.34445089502968035,0.6267577950376713,1.063310885844749,1.608649549623288
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Desalination,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Desalination|Distillation,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Desalination|Membrane,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Extraction,km3/yr,,,,,,,,,,,0.0,0.0,0.00044023679996081145,0.0020628523587451343,0.0029731553898292387,0.004124099662870278,0.005509881227842512
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Extraction|Brackish Water,km3/yr,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Extraction|Groundwater,km3/yr,,,,,,,,,,,,,9.027986448269755e-05,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Extraction|Seawater,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Extraction|Seawater|Desalination,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Extraction|Surface Water,km3/yr,,,,,,,,,,,,,0.0003499569354781139,0.0020628523587451343,0.0029731553898292387,0.004124099662870278,0.005509881227842512
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Resource|Groundwater,km3,,,,,,,,,,,,,0.0589137575732176,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Resource|Surface Water,km3,,,,,,,,,,,,,0.214006500376854,0.0527599901816186,0.0606506154701734,0.0610608856405209,0.0538184422454796
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Transfer,km3/yr,,,,,,,,,,,,,0.00025755120000000003,0.0008348328000000001,0.0013859334000000004,0.0021322224,0.0029262186
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Transfer|Rural,km3/yr,,,,,,,,,,,,,0.00024032520000000004,0.00012298320000000003,0.00024518340000000003,0.000446472,0.0006498738000000001
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Transfer|Urban,km3/yr,,,,,,,,,,,,,1.7226000000000004e-05,0.0007118496000000002,0.0011407500000000003,0.0016857504,0.0022763448000000003
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Collected,km3/yr,,,,,,,,,,,,,0.000137672,0.0004905959999999999,0.000906881,0.0015459640000000004,0.002332868
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Collected|Rural,km3/yr,,,,,,,,,,,,,0.000126072,7.128000000000001e-05,0.00014595,0.000273168,0.000440438
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Collected|Urban,km3/yr,,,,,,,,,,,,,1.16e-05,0.0004193159999999999,0.0007609310000000001,0.0012727960000000003,0.00189243
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Reuse,km3/yr,,,,,,,,,,,,,3.442880000000001e-06,0.00011304759359999997,0.00026845645680000004,0.0005651214240000001,0.000987091488
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Reuse|Rural,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Reuse|Urban,km3/yr,,,,,,,,,,,,,3.442880000000001e-06,0.00011304759359999997,0.00026845645680000004,0.0005651214240000001,0.000987091488
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Treated,km3/yr,,,,,,,,,,,,,4.303600000000001e-06,0.00014130949199999996,0.0003355705710000001,0.0007064017800000001,0.0012338643600000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Treated|Rural,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Waste|Treated|Urban,km3/yr,,,,,,,,,,,,,4.303600000000001e-06,0.00014130949199999996,0.0003355705710000001,0.0007064017800000001,0.0012338643600000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal,km3/yr,,,,,,,,,,,0.0,0.0,0.0005178628799608114,0.002602740752345134,0.003857619246629239,0.005563907486870278,0.007677837315842512
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Energy techs & Irrigation,km3/yr,,,,,,,,,,,0.0,0.0,3.862879960811363e-06,4.740752345133969e-06,7.6192466292386645e-06,5.907486870277839e-06,0.00014783731584251067
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Industrial Water|Unconnected,km3/yr,,,,,,,,,,,,,3e-06,0.0011890000000000002,0.001819,0.0027860000000000003,0.004025000000000001
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water,km3/yr,,,,,,,,,,,,,0.0005110000000000001,0.001409,0.0020310000000000003,0.002772,0.0035050000000000003
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Connected|Rural,km3/yr,,,,,,,,,,,,,0.00026702800000000005,0.000136648,0.00027242600000000004,0.00049608,0.0007220820000000001
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Connected|Rural Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Connected|Urban,km3/yr,,,,,,,,,,,,,1.9140000000000003e-05,0.0007909440000000001,0.0012675000000000002,0.0018730560000000001,0.0025292720000000004
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Connected|Urban Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural,km3/yr,,,,,,,,,,,,,0.000214972,9.535200000000002e-05,0.000133574,0.00012791999999999998,7.491799999999999e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban,km3/yr,,,,,,,,,,,,,9.86e-06,0.00038605599999999996,0.00035749999999999996,0.000274944,0.00017872799999999988
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B10|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water,km3/yr,,,,,,,,,,,,,0.027587481794444448,0.050705817674888895,0.0692442503828889,0.0922984725311111,0.11878655213605556
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Extraction,km3/yr,,,,,,,,,,,0.0,0.0,0.006236578051643323,0.005865891809471502,0.008280001534765912,0.01111575916790826,0.014740764491664868
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Extraction|Groundwater,km3/yr,,,,,,,,,,,0.0,0.0,0.0013776891884122063,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Extraction|Groundwater|Fossil,km3/yr,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Extraction|Groundwater|Renewable,km3/yr,,,,,,,,,,,0.0,0.0,0.0013776891884122063,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Extraction|Surface Water,km3/yr,,,,,,,,,,,0.0,0.0,0.004858888863231116,0.005865891809471502,0.008280001534765912,0.01111575916790826,0.014740764491664868
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Industrial,km3/yr,,,,,,,,,,,,,0.013768,0.03031,0.04665,0.070529,0.099758
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Rural,km3/yr,,,,,,,,,,,,,0.00372675335,0.0035259667999999996,0.0051003018,0.0062177178,0.0062810253625
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Rural,km3/yr,,,,,,,,,,,,,6.366935000000004e-05,3.8790799999999974e-05,0.0001837638,0.0002947578000000001,0.0005621863625
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,km3/yr,,,,,,,,,,,,,0.00048357844444444454,0.0012185088748888893,0.001825308582888889,0.002851504731111112,0.004030618773555554
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Unconnected|Rural,km3/yr,,,,,,,,,,,,,0.003663084,0.003487176,0.004916538,0.00592296,0.005718839
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Unconnected|Urban,km3/yr,,,,,,,,,,,,,0.009609150000000002,0.015651342000000002,0.015668640000000005,0.012700250000000001,0.008716908
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Capacity Additions|Infrastructure|Water|Urban,km3/yr,,,,,,,,,,,,,0.00372675335,0.0035259667999999996,0.0051003018,0.0062177178,0.0062810253625
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial,EJ/yr,,,,,,,,,,,,,3.1378613423585056e-05,5.9118162984573454e-05,9.051916734640008e-05,0.00013447511395727854,0.0001888439556088208
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water,EJ/yr,,,,,,,,,,,,,3.1378613423585056e-05,5.9118162984573454e-05,9.051916734640008e-05,0.00013447511395727854,0.0001888439556088208
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water|Desalination,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water|Groundwater Extraction,EJ/yr,,,,,,,,,,,,,1.1235160948578096e-05,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water|Reuse,EJ/yr,,,,,,,,,,,,,3.4184539642191777e-06,1.2347280879568768e-05,2.4120112923138074e-05,4.4177367448060274e-05,6.685055121176381e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water|Surface Water Extraction,EJ/yr,,,,,,,,,,,,,1.4440783765749981e-05,3.4867261877453916e-05,4.921689510062997e-05,6.607283230971931e-05,8.762011174070049e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water|Transfer,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B11|Southern,Final Energy|Commercial|Water|Transfer|Rural,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
