model,scenario,region,variable,unit,year,subannual,value
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,10,7.601852294258595e-10
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,11,4.294200203426287e-10
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,6,2.245957902721684e-12
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,7,6.346807078138611e-11
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,8,4.240601296199701e-10
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,9,7.14802797077029e-10
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2020,year,2.3941822051495955e-09
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,10,2.950675838362192e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,11,1.5109348067266053e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,6,6.522085722303306e-09
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,7,4.677233029817627e-08
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,8,1.41848343943404e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,9,2.599603908554184e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,year,9.012642153281817e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,10,2.9886729338550063e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,11,1.53366667860702e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,6,2.2642599019166087e-09
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,7,5.307345461914244e-08
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,8,1.5372092974536918e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,9,2.7034338307456676e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,year,9.316359885871978e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,10,3.084712211266029e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,11,1.6192726038974856e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,6,1.2908985972931364e-08
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,7,6.032246966210769e-08
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,8,1.7413761326298586e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,9,2.81208765253298e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,year,9.989763156676744e-07
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2020,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2030,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2040,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2050,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2060,year,3.8937560174633334e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2020,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2030,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2040,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2050,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2060,year,1.2280906479079352e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2020,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2030,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2040,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2050,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2060,year,1.2280906479079352e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2020,year,0.0006434645136102215
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2030,year,0.0019575522611196684
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2040,year,0.0005908659268834522
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2050,year,0.0016096760782788857
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2060,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,4,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,5,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,6,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,7,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,8,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,9,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,year,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,1,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,10,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,11,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,12,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,2,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,3,0.0
MESSAGEix_ZM,MLED_ambitious_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,4,0.0
