model,scenario,region,variable,unit,year,subannual,value
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,5,8.671662678800947e-09
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,6,1.369119286198604e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,7,8.686529023249433e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,8,1.393640871420509e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,9,2.90345496956343e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2030,year,9.957068419078806e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,1,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,10,4.6661139662671555e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,11,2.2389514328213203e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,12,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,2,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,3,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,4,1.175568146143478e-09
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,5,1.3639492735687743e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,6,2.3058407282239363e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,7,4.950077142325514e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,8,2.438301669119558e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,9,4.181945463283384e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2040,year,1.4399054927364676e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,1,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,10,5.926441701283741e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,11,3.35840875139119e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,12,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,2,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,3,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,4,4.777513003834608e-10
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,5,1.7478561863466494e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,6,3.0276166598291974e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,7,9.947058046606806e-08
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,8,3.262747727319613e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,9,5.205155499407287e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2050,year,1.922978428168393e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,1,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,10,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,11,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,12,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,2,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,3,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,4,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,5,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,6,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,7,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,8,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,9,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Final Energy|Commercial|Water|Irrigation,EJ/yr,2060,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2020,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2030,year,1.2039472702181013e-05
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2040,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2050,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply,billion US$2010/yr,2060,year,3.371900152451702e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2020,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2030,year,1.2039472702181013e-05
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2040,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2050,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity,billion US$2010/yr,2060,year,3.371900152451702e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2020,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2030,year,1.2039472702181013e-05
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2040,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2050,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Energy Supply|Electricity|Off-Grid,billion US$2010/yr,2060,year,3.371900152451702e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2020,year,1.3174545061152794e-05
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2030,year,0.0010413020499854611
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2040,year,0.0006871665544759556
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2050,year,0.001293707485845676
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Investment|Infrastructure|Water|Irrigation,billion US$2010/yr,2060,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,1,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,10,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,11,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,12,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,2,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,3,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,4,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,5,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,6,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,7,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,8,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,9,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2020,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,1,5.199472483102688e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,10,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,11,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,12,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,2,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,3,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,4,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,5,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,6,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,7,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,8,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,9,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2030,year,6.239364234402951e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,1,3.2562982641330183e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,10,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,11,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,12,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,2,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,3,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,4,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,5,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,6,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,7,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,8,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,9,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2040,year,3.907556197634887e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,1,2.3733664197543348e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,10,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,11,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,12,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,2,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,3,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,4,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,5,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,6,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,7,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,8,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,9,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2050,year,2.848038450568277e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,1,1.5565297126486537e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,10,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,11,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,12,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,2,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,3,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,4,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,5,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,6,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,7,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,8,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,9,1.556528965514717e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity,EJ/yr,2060,year,1.8678348333310543e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,1,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,10,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,11,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,12,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,2,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,3,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,4,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,5,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,6,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,7,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,8,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,9,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2020,year,0.0
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,1,5.199472483102688e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,10,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,11,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,12,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,2,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,3,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,4,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,5,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,6,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,7,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,8,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,9,5.199469987356983e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2030,year,6.239364234402951e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,1,3.2562982641330183e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,10,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,11,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,12,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,2,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,3,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,4,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,5,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,6,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,7,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,8,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,9,3.256296701110532e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2040,year,3.907556197634887e-06
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,1,2.3733664197543348e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,10,2.373365280538949e-07
MESSAGEix_ZM,MLED_improved_nexus_full,B10|Lusaka,Secondary Energy|Electricity|Off-Grid,EJ/yr,2050,11,2.373365280538949e-07
